,DBN,Total Enrollment_x,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch,Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort,Total Enrollment_y,Number of Students with Disabilities,Percentage of Students with Disabilities,Number of Students in Poverty,Percentage of Students in Poverty,Economic Need Index,School Name,Latitude,Longitude
119,09X297,408.14285714285717,66.85714285714286,16.380819040952048,79.71428571428571,19.53097654882744,203.85714285714286,49.947497374868746,204.28571428571428,50.052502625131254,80.5,54.89320388349515,38.16747572815534,69.53042094092677,26.50728155339806,48.28882207286876,69.44992050874404,0.9490291262135923,2.486486486486487,1.7288645206933146,25.558252427184467,46.559957552175455,66.96343402225756,11.660194174757281,21.241598868058013,30.55007949125596,6.854368932038835,12.48673505482844,8.730582524271844,15.904669260700388,433.4,116.6,26.903553299492383,411.7299999999999,94.99999999999999,92.4,Morris Academy for Collaborative Studies,40.8276,-73.90448
120,09X324,378.3333333333333,40.666666666666664,10.748898678414097,61.0,16.123348017621147,188.0,49.691629955947135,190.33333333333334,50.308370044052865,84.8,41.567567567567565,38.03378378378378,91.49869960988298,33.78378378378378,81.27438231469442,88.82572392965002,3.0472972972972974,8.012080298454432,7.330949284785436,30.736486486486488,73.94343302990897,80.8136436311956,4.25,10.224317295188557,11.174276070349974,2.6554054054054053,6.38816644993498,0.6283783783783784,1.5117035110533161,494.8,107.0,21.62489894907033,439.8,88.88439773645918,90.67999999999999,Bronx Early College Academy for Teaching and Learning,40.82871,-73.91776
121,09X329,282.1666666666667,51.166666666666664,18.133490844654457,40.666666666666664,14.412285883047844,117.0,41.464855286473714,165.16666666666666,58.53514471352628,77.53333333333333,45.59036144578313,25.746987951807228,56.47463002114165,21.292168674698797,46.70322410147992,82.69770706598035,0.6475903614457831,2.515208235844642,1.4204545454545454,20.64457831325301,45.282769556025364,80.1824988301357,4.454819277108434,9.771405919661733,17.302292934019654,6.054216867469879,13.279598308668076,12.756024096385541,27.9796511627907,292.6,72.4,24.743677375256322,263.6,90.08885850991113,94.46000000000001,DreamYard Preparatory School,40.84037,-73.91084
122,09X365,261.8,229.6,87.70053475935828,3.3333333333333335,1.2732365673542145,132.0,50.42016806722689,129.8,49.57983193277311,83.78,48.316964285714285,42.34375,87.6374387877668,39.0625,80.84634574517231,92.25092250922509,1.7232142857142858,4.069583552978387,3.566478795158459,37.339285714285715,77.27986695001387,88.18133895624672,3.28125,6.791093042594475,7.7490774907749085,1.4910714285714286,3.0860205118728636,4.258928571428571,8.814561581816502,345.8,20.4,5.899363794100636,328.51,95.0,95.0,Academy for Language and Technology,40.8491,-73.91609
123,09X403,358.2857142857143,283.85714285714283,79.22647527910685,13.142857142857142,3.6682615629984054,172.14285714285714,48.046251993620416,186.14285714285714,51.953748006379584,84.44285714285715,47.59225512528474,34.523917995444194,72.54104245441057,26.123006833712985,54.88919733882162,75.66640274478755,0.029612756264236904,0.08577461071522828,0.06222179677403916,26.093394077448746,54.82697554204757,75.5806281340723,8.400911161731207,17.65184511558895,24.333597255212457,7.708428246013668,16.196812329488345,3.4350797266514808,7.2177284257885415,375.8,14.4,3.8318254390633313,346.87,92.30175625332623,95.0,Bronx International High School,40.8276,-73.90448
124,09X404,420.0,53.142857142857146,12.653061224489798,78.28571428571429,18.63945578231293,207.42857142857142,49.38775510204081,212.57142857142858,50.612244897959194,83.85714285714286,53.26806526806527,34.64801864801865,65.04463504288465,23.696969696969695,44.48625940836688,68.3934337997847,0.0,0.0,0.0,23.696969696969695,44.48625940836688,68.3934337997847,10.951048951048952,20.558375634517766,31.606566200215287,7.997668997668998,15.01400315070891,8.484848484848484,15.92858393138456,251.2,66.8,26.59235668789809,225.89000000000001,89.92436305732485,93.86,School for Excellence,40.8276,-73.90448
125,09X412,462.42857142857144,76.0,16.43497065183812,81.42857142857143,17.608897126969417,250.42857142857142,54.15508186592524,212.0,45.84491813407476,79.94285714285715,51.275938189845476,26.73951434878587,52.14826933011882,21.55187637969095,42.03116927845703,80.59935606373318,3.240618101545254,12.119210765293486,6.319958670570001,18.311258278145694,35.711210607887026,68.48014529843968,5.187637969094923,10.117100051661787,19.400643936266825,9.938189845474614,19.38178060960909,12.304635761589404,23.99690029275013,307.8,73.6,23.911630929174784,284.0,92.26770630279401,95.0,Bronx High School of Business,40.84037,-73.91084
126,09X413,467.7142857142857,25.285714285714285,5.406230910201588,28.714285714285715,6.1392791692119735,169.0,36.13317043372022,298.7142857142857,63.86682956627978,78.51428571428572,45.850828729281766,40.033149171270715,87.31172430413302,34.52486187845304,75.29822870225328,86.24068451559481,7.505524861878453,18.748274910295336,16.36944210145801,27.019337016574585,58.92878660079528,67.49240960529949,5.50828729281768,12.013495601879745,13.75931548440519,2.776243093922652,6.054946379081818,2.1049723756906076,4.590914568020244,451.0,108.0,23.946784922394677,388.8,86.20842572062084,90.6,Bronx High School for Medical Science,40.84037,-73.91084
127,09X505,641.1428571428571,30.285714285714285,4.723707664884136,76.28571428571429,11.898395721925136,268.14285714285717,41.82263814616756,373.0,58.177361853832444,71.82857142857144,65.24213075060533,51.80145278450363,79.39877528298386,42.530266343825666,65.1883466320282,82.10245863326166,2.1210653753026634,4.0946059642890535,3.2510669883095193,40.409200968523,61.93727964371869,78.00785266897262,9.271186440677965,14.21042865095565,17.897541366738338,4.876513317191283,7.474485062163666,6.4842615012106535,9.9387641491928,746.2,169.8,22.755293487000806,666.4,89.30581613508441,88.56,"Bronx School for Law, Government, and Justice",40.82759,-73.91867
128,09X517,497.0,28.142857142857142,5.662546708824374,58.857142857142854,11.842483472262144,236.57142857142858,47.59988502443231,260.42857142857144,52.40011497556769,72.54285714285714,51.11538461538461,37.798816568047336,73.9480233836893,30.659763313609467,59.981478265902645,81.11302442078897,1.0384615384615385,2.747338760175329,2.031602708803612,29.62130177514793,57.94987555709904,78.36568566061366,7.1390532544378695,13.966545117786652,18.886975579211022,5.482248520710059,10.725241650749552,7.056213017751479,13.804479944434798,344.4,93.0,27.00348432055749,307.8,89.37282229965157,92.97999999999999,Frederick Douglass Academy III Secondary School,40.83417,-73.90403
129,09X525,653.8571428571429,45.857142857142854,7.013327507100719,105.57142857142857,16.145947126939042,268.85714285714283,41.11863666156871,385.0,58.88136333843128,75.45714285714287,87.4959349593496,58.75609756097561,67.15294554915442,43.792682926829265,50.05110574242705,74.53300124533,2.959349593495935,5.03666805036668,3.382270953354395,40.833333333333336,46.66883478907267,69.49633319496333,14.963414634146341,17.101839806727373,25.466998754669984,9.926829268292684,11.345474818806913,14.207317073170731,16.23768816205166,471.6,137.4,29.134860050890588,425.8,90.28837998303646,94.3,Bronx Leadership Academy High School,40.84358,-73.90322
130,09X543,235.28571428571428,19.857142857142858,8.439587128111718,44.57142857142857,18.94353369763206,29.0,12.325440194292653,206.28571428571428,87.67455980570735,88.05714285714285,35.41688654353562,24.923482849604223,70.37174998137526,18.852242744063325,53.22953140132609,75.64048274401863,0.5778364116094987,2.318441668431082,1.6315279743723463,18.274406332453825,51.598003426953746,73.32204107558753,6.071240105540897,17.14221858004917,24.359517255981366,3.9604221635883907,11.182299038962976,5.118733509234828,14.452804887134024,225.6,70.0,31.028368794326244,208.16,92.2695035460993,93.76,High School for Violin and Dance,40.8276,-73.90448
131,10X141,1279.2857142857142,82.42857142857143,6.443327749860414,182.85714285714286,14.293690675600224,656.1428571428571,51.289782244556115,623.1428571428571,48.710217755443885,45.5,69.7882797731569,60.56521739130435,86.78422449753508,51.17202268431002,73.32466547483612,84.49077686569494,10.440453686200378,17.238365741752236,14.96018202502844,40.731568998109644,58.36448344980768,67.25241112394271,9.39319470699433,13.459559022698956,15.509223134305063,3.9905482041587903,5.718077902378243,4.041587901701323,5.791212958448453,1513.6,282.8,18.683932346723044,799.4,52.81448202959831,50.42,Riverdale/Kingsbridge Academy,40.88837,-73.91409
132,10X213,357.85714285714283,51.285714285714285,14.331337325349303,61.42857142857143,17.16566866267465,285.7142857142857,79.84031936127745,72.14285714285714,20.159680638722556,80.55714285714285,50.669376693766935,37.58807588075881,74.1830240145478,32.476964769647694,64.09584425308873,86.40230713770727,5.485094850948509,14.592645998558037,10.825266085468256,26.991869918699187,53.27057816762048,71.80966113914924,5.111111111111111,10.087179761459057,13.597692862292718,5.506775067750677,10.868053698454297,6.696476964769648,13.216023961063271,384.6,101.0,26.26105044201768,353.4,91.88767550702028,87.86,Bronx Engineering and Technology Academy,40.87705,-73.91234
133,10X225,482.42857142857144,21.142857142857142,4.382588095943145,59.714285714285715,12.37785016286645,168.71428571428572,34.97186852235713,313.7142857142857,65.02813147764289,65.31428571428572,45.790625,38.83125,84.8017470825087,34.821875,76.0458609158534,89.67487526154837,3.534375,9.101883148237565,7.7185559271139015,31.2875,68.32730498873951,80.5729921133108,4.009375,8.755886166655294,10.325124738451635,3.29375,7.1930662662935925,2.61875,5.718965399576879,554.2,135.0,24.359437026344278,459.6,82.93035005413209,88.88,Theatre Arts Production Company School,40.85465,-73.89665
134,10X237,426.85714285714283,39.57142857142857,9.27041499330656,54.57142857142857,12.784471218206159,83.0,19.444444444444446,343.85714285714283,80.55555555555556,79.82857142857142,60.08781869688385,45.243626062322946,75.29583706567348,40.226628895184135,66.94639573806043,88.91115146202492,1.728045325779037,3.8194227036503667,2.8758662957899204,38.4985835694051,64.07052944227051,85.09172875837456,5.01699716713881,8.349441327613032,11.08884853797508,9.413597733711049,15.66639950968837,4.594900849858357,7.64697562585451,403.2,90.4,22.42063492063492,329.2,81.64682539682539,87.32000000000001,"Marie Curie School for Medicine, Nursing, and Health Professions",40.87598,-73.90123
135,10X243,527.2857142857143,68.85714285714286,13.058791655377947,83.57142857142857,15.849363316174477,299.57142857142856,56.81387157951774,227.71428571428572,43.18612842048225,82.57142857142857,40.98133333333333,28.938666666666666,70.61426340447684,23.504,57.352941176470594,81.22005160339108,1.0133333333333334,3.501658680427571,2.472670484122853,22.490666666666666,54.880270692347736,77.7183929229635,5.434666666666667,13.261322228006248,18.77994839660892,5.010666666666666,12.226704841228527,5.485333333333333,13.384955752212392,626.2,163.2,26.06196103481315,586.8,93.70808048546789,92.38,West Bronx Academy for the Future,40.86001,-73.88823
136,10X268,367.14285714285717,292.57142857142856,79.6887159533074,2.5,0.6809338521400777,186.71428571428572,50.856031128404666,180.42857142857142,49.14396887159532,84.62857142857142,58.653521126760566,33.66478873239436,57.39602343674959,28.281690140845072,48.21823071751032,84.00970630072798,7.338028169014085,21.79733913480044,12.510805878397848,20.943661971830984,35.70742483911247,62.21236716592754,5.383098591549296,9.177792719239267,15.99029369927203,9.228169014084507,15.733358947267313,14.43661971830986,24.61338968398809,408.6,18.6,4.552129221732746,388.16999999999996,94.99999999999999,95.0,Kingsbridge International High School,40.87038,-73.89816
137,10X284,401.85714285714283,22.857142857142858,5.6878777106292215,42.714285714285715,10.629221471738358,192.14285714285714,47.813722004976896,209.71428571428572,52.18627799502311,81.89999999999999,56.70179948586118,40.36760925449872,71.19281860633812,34.15167095115681,60.23031237248946,84.60166847099279,2.83547557840617,7.024135515506591,5.000680056217981,31.31619537275064,55.229632316271484,77.5775329554862,6.215938303341902,10.962506233848664,15.398331529007194,5.29305912596401,9.334905018814888,10.2133676092545,18.012422360248447,362.4,77.4,21.35761589403974,318.0,87.74834437086093,90.2,Bronx School of Law and Finance,40.87705,-73.91234
138,10X342,471.5,378.6666666666667,80.31106398020502,16.666666666666668,3.534817956875221,243.83333333333334,51.71438670908448,227.66666666666666,48.285613290915514,84.81666666666666,58.24295774647887,41.20070422535211,70.7393748866453,38.144366197183096,65.491808234085,92.58183061276813,4.714788732394366,11.443466370395692,8.095036575781393,33.429577464788736,57.396771658303614,81.13836424237245,3.056338028169014,5.247566652560304,7.41816938723186,8.274647887323944,14.207121697599904,8.246478873239436,14.15875702799105,514.2,49.2,9.56826137689615,480.98999999999995,93.54142357059509,94.92,International School for Liberal Arts,40.87038,-73.89816
139,10X368,1039.857142857143,131.14285714285714,12.61162247561478,149.0,14.328891331226817,533.7142857142857,51.32573155653248,506.14285714285717,48.67426844346751,81.58571428571429,66.05755395683454,53.64748201438849,81.21324330211282,42.860911270983216,64.88419371233573,79.89361226587994,5.729016786570743,10.679004067766305,8.672765555797573,37.13189448441247,56.21142815653815,69.21460819811364,10.786570743405276,16.3290495897771,20.10638773412007,6.189448441247002,9.369781456472808,5.700239808153477,8.629202062005373,995.2,213.6,21.463022508038584,862.4,86.65594855305466,82.56,In-Tech Academy,40.88005,-73.90921
140,10X374,266.2,19.2,7.212622088655146,25.4,9.541697971450038,121.2,45.52967693463562,145.0,54.47032306536439,78.78,55.37269372693727,47.67158671586716,86.09222977475676,45.2619926199262,81.74063707850192,94.94542921278737,6.269372693726937,13.151172691384783,11.32213781154205,38.99261992619926,70.41849926695988,81.79425652140259,2.4095940959409594,4.351592696254832,5.054570787212633,3.3616236162361623,6.070904971344795,3.8634686346863467,6.977209116353459,430.0,103.8,24.139534883720927,386.4,89.86046511627906,86.76,Knowledge and Power Preparatory Academy International High School (KAPPA),40.86001,-73.88823
141,10X433,497.7142857142857,69.14285714285714,13.892078071182548,75.42857142857143,15.154994259471872,181.85714285714286,36.53846153846153,315.85714285714283,63.46153846153846,81.88571428571429,62.51821862348178,41.9331983805668,67.07356560031084,30.275303643724698,48.42636964123819,72.19888969345885,1.3927125506072875,3.3212647839729668,2.22769071363813,28.88259109311741,46.19867892760005,68.87762490948587,11.678137651821862,18.679575184561585,27.84938450398262,8.0,12.796269913223677,11.425101214574898,18.274834865950005,414.6,99.2,23.92667631452002,371.0,89.48383984563434,92.08,High School for Teaching and the Professions,40.87038,-73.89816
142,10X434,397.0,61.142857142857146,15.401223461676864,66.85714285714286,16.84059014033825,189.85714285714286,47.82295789852465,207.14285714285714,52.177042101475344,84.2,49.804054054054056,35.5,71.2793379460046,30.06981981981982,60.37624926513815,84.70371780230936,5.155405405405405,14.52226874762086,10.351377018043683,24.914414414414413,50.024872247094464,70.18144905468849,5.463963963963964,10.970922082033194,15.391447785813984,6.362612612612613,12.77529055306833,6.941441441441442,13.937502826391714,394.2,89.2,22.62810755961441,340.2,86.3013698630137,86.17999999999999,Belmont Preparatory High School,40.86001,-73.88823
143,10X437,408.85714285714283,36.42857142857143,8.909853249475892,80.57142857142857,19.70649895178197,178.14285714285714,43.57092941998603,230.71428571428572,56.429070580013985,83.37142857142858,49.06730769230769,37.36778846153846,76.15618263766412,30.03125,61.20419361160102,80.36667738822773,4.2235576923076925,11.302669668703764,8.607681755829905,25.807692307692307,52.59651185577111,69.06400771952397,7.336538461538462,14.951989026063101,19.633322611772275,3.8413461538461537,7.8287281990985695,5.153846153846154,10.503625318440134,367.8,81.8,22.240348015225663,315.4,85.75312669929308,79.82000000000001,Fordham High School for the Arts,40.86001,-73.88823
