DBN,Name,schoolyear,total_enrollment,grade9,grade10,grade11,grade12,ell_num,ell_percent,sped_num,sped_percent,ctt_num,selfcontained_num,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,frl_combined_percent
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,2010,421,139,125,87,70,7.0,1.7,49.0,11.6,20,16,21,5.0,290,68.9,81,19.2,8,1.9,207.0,49.2,214.0,50.8,76.4
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,2011,410,123,104,105,78,14.0,3.4,39.0,9.5,16,17,16,3.9,302,73.7,86,21.0,3,0.7,208.0,50.7,202.0,49.3,81.3
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL       ,2012,445,136,119,115,75,18.0,4.0,62.0,13.9,22,23,17,3.8,298,67.0,120,27.0,6,1.3,234.0,52.6,211.0,47.4,57.1
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2006,459,86,77,b,b,5.0,1.1,30.0,6.5,,,18,3.9,286,62.3,111,24.2,30,6.5,197.0,42.9,262.0,57.1,59.2
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2007,500,88,80,67,b,6.0,1.2,33.0,6.6,6,1,25,5.0,301,60.2,135,27.0,37,7.4,211.0,42.2,289.0,57.8,55.6
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2008,581,110,87,66,73,9.0,1.5,41.0,7.1,8,,28,4.8,335,57.7,151,26.0,59,10.2,262.0,45.1,319.0,54.9,58.0
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2009,568,92,106,75,67,3.0,0.5,52.0,9.2,10,1,32,5.6,333,58.6,150,26.4,47,8.3,257.0,45.2,311.0,54.8,58.0
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2010,565,99,82,101,70,8.0,1.4,53.0,9.4,22,1,33,5.8,304,53.8,164,29.0,49,8.7,276.0,48.8,289.0,51.2,78.6
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,2011,617,104,99,92,97,8.0,1.3,66.0,10.7,28,5,38,6.2,335,54.3,177,28.7,61,9.9,307.0,49.8,310.0,50.2,78.6
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH                ,2012,636,121,107,94,87,8.0,1.3,67.0,10.5,33,12,36,5.7,351,55.2,175,27.5,71,11.2,325.0,51.1,311.0,48.9,58.0
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH,2009,55,55,b,b,b,6.0,10.9,7.0,12.7,3,1,1,1.8,34,61.8,11,20.0,3,5.5,31.0,56.4,24.0,43.6,55.72
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH,2010,171,109,62,b,b,21.0,12.3,27.0,15.8,12,5,5,2.9,107,62.6,48,28.1,4,2.3,102.0,59.6,69.0,40.4,94.5
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH,2011,242,89,86,67,b,28.0,11.6,29.0,12.0,13,8,10,4.1,149,61.6,62,25.6,11,4.5,142.0,58.7,100.0,41.3,84.5
27Q302,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH     ,2012,310,88,79,75,68,33.0,10.6,50.0,16.1,23,14,13,4.2,187,60.3,93,30.0,14,4.5,169.0,54.5,141.0,45.5,75.7
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,2009,135,135,b,b,b,11.0,8.1,22.0,16.3,,12,23,17.0,8,5.9,59,43.7,45,33.3,58.0,43.0,77.0,57.0,55.72
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,2010,276,150,126,b,b,15.0,5.4,44.0,15.9,,20,62,22.5,21,7.6,117,42.4,73,26.4,129.0,46.7,147.0,53.3,72.6
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,2011,436,160,143,133,b,22.0,5.0,69.0,15.8,1,30,110,25.2,30,6.9,190,43.6,101,23.2,207.0,47.5,229.0,52.5,72.1
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION A,2012,578,170,156,138,114,21.0,3.6,92.0,15.9,4,45,155,26.8,44,7.6,246,42.6,126,21.8,278.0,48.1,300.0,51.9,66.4
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,2009,115,42,b,b,b,10.0,8.7,11.0,9.6,10,1,16,13.9,61,53.0,32,27.8,3,2.6,47.0,40.9,68.0,59.1,55.72
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,2010,252,76,44,b,b,20.0,7.9,33.0,13.1,26,6,26,10.3,143,56.7,73,29.0,6,2.4,107.0,42.5,145.0,57.5,80.9
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,2011,386,114,66,34,b,33.0,8.5,55.0,14.2,42,8,41,10.6,211,54.7,117,30.3,16,4.1,154.0,39.9,232.0,60.1,77.9
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD S,2012,527,139,104,54,38,56.0,10.6,74.0,14.0,46,20,48,9.1,277,52.6,180,34.2,17,3.2,231.0,43.8,296.0,56.2,64.2
27Q323,THE SCHOLARS ACADEMY,2008,602,94,b,b,b,1.0,0.2,5.0,0.8,,,112,18.6,122,20.3,73,12.1,290,48.2,289.0,48.0,313.0,52.0,29.5
27Q323,THE SCHOLARS ACADEMY,2009,739,91,98,b,b,,0.0,5.0,0.7,,,147,19.9,125,16.9,95,12.9,355,48.0,341.0,46.1,398.0,53.9,26.6
27Q323,THE SCHOLARS ACADEMY,2010,848,107,90,97,b,,,4.0,0.5,,,162,19.1,157,18.5,110,13.0,397,46.8,380.0,44.8,468.0,55.2,44.0
27Q323,THE SCHOLARS ACADEMY,2011,970,111,103,88,100,,,7.0,0.7,,,194,20.0,194,20.0,129,13.3,440,45.4,422.0,43.5,548.0,56.5,45.6
27Q323,THE SCHOLARS ACADEMY                            ,2012,1062,122,110,100,88,0.0,0.0,11.0,1.0,2,0,234,22.0,204,19.2,169,15.9,442,41.6,466.0,43.9,596.0,56.1,35.9
27Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUST,2011,87,87,b,b,b,9.0,10.3,7.0,8.0,2,4,2,2.3,36,41.4,30,34.5,17,19.5,57.0,65.5,30.0,34.5,60.0
27Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUST,2012,203,107,96,b,b,16.0,7.9,38.0,18.7,10,19,8,3.9,103,50.7,58,28.6,31,15.3,121.0,59.6,82.0,40.4,74.4
27Q351,ROCKAWAY COLLEGIATE HIGH SCHOOL                 ,2012,98,98,b,b,b,8.0,8.2,23.0,23.5,4,15,6,6.1,52,53.1,28,28.6,4,4.1,53.0,54.1,45.0,45.9,60.0
27Q400,AUGUST MARTIN HIGH SCHOOL,2006,1715,827,523,154,210,47.0,2.7,272.0,15.9,8,157,87,5.1,1319,76.9,239,13.9,23,1.3,950.0,55.4,765.0,44.6,26.3
27Q400,AUGUST MARTIN HIGH SCHOOL,2007,1512,492,587,260,172,43.0,2.8,185.0,12.2,10,105,89,5.9,1157,76.5,197,13.0,21,1.4,839.0,55.5,673.0,44.5,61.3
27Q400,AUGUST MARTIN HIGH SCHOOL,2008,1366,421,417,249,279,52.0,3.8,195.0,14.3,32,76,82,6.0,1094,80.1,158,11.6,22,1.6,770.0,56.4,596.0,43.6,75.8
27Q400,AUGUST MARTIN HIGH SCHOOL,2009,1224,431,388,230,175,43.0,3.5,192.0,15.7,36,69,65,5.3,987,80.6,140,11.4,17,1.4,713.0,58.3,511.0,41.7,63.5
27Q400,AUGUST MARTIN HIGH SCHOOL,2010,1222,490,421,201,110,51.0,4.2,188.0,15.4,36,75,70,5.7,966,79.1,144,11.8,24,2.0,706.0,57.8,516.0,42.2,71.3
27Q400,AUGUST MARTIN HIGH SCHOOL,2011,1160,402,365,236,157,49.0,4.2,196.0,16.9,41,87,70,6.0,912,78.6,146,12.6,24,2.1,658.0,56.7,502.0,43.3,78.6
